"","LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"4596","MKD","GDP","TOT","USD_CAP","A",2018,16725.791726,"E"
"4597","ZMB","GDP","TOT","MLN_USD","A",2006,28812.479,""
"4598","ZMB","GDP","TOT","MLN_USD","A",2007,32057.694,""
"4599","ZMB","GDP","TOT","MLN_USD","A",2008,35221.847,""
"4600","ZMB","GDP","TOT","MLN_USD","A",2009,38762.674,""
"4601","ZMB","GDP","TOT","MLN_USD","A",2010,43252.758,""
"4602","ZMB","GDP","TOT","MLN_USD","A",2011,46613.602,""
"4603","ZMB","GDP","TOT","MLN_USD","A",2012,49607.768,""
"4604","ZMB","GDP","TOT","MLN_USD","A",2013,53493.8,""
"4605","ZMB","GDP","TOT","MLN_USD","A",2014,54507.864,""
"4606","ZMB","GDP","TOT","MLN_USD","A",2015,54481.786,""
"4607","ZMB","GDP","TOT","MLN_USD","A",2016,55729.642,""
"4608","ZMB","GDP","TOT","MLN_USD","A",2017,58735.191,""
"4609","ZMB","GDP","TOT","MLN_USD","A",2018,63115.611,""
"4610","ZMB","GDP","TOT","USD_CAP","A",2006,2366.722411,""
"4611","ZMB","GDP","TOT","USD_CAP","A",2007,2564.000152,""
"4612","ZMB","GDP","TOT","USD_CAP","A",2008,2741.213127,""
"4613","ZMB","GDP","TOT","USD_CAP","A",2009,2933.232987,""
"4614","ZMB","GDP","TOT","USD_CAP","A",2010,3178.947393,""
"4615","ZMB","GDP","TOT","USD_CAP","A",2011,3324.081982,""
"4616","ZMB","GDP","TOT","USD_CAP","A",2012,3429.503474,""
"4617","ZMB","GDP","TOT","USD_CAP","A",2013,3583.693952,""
"4618","ZMB","GDP","TOT","USD_CAP","A",2014,3539.471693,""
"4619","ZMB","GDP","TOT","USD_CAP","A",2015,3431.059027,""
"4620","ZMB","GDP","TOT","USD_CAP","A",2016,3405.832772,""
"4621","ZMB","GDP","TOT","USD_CAP","A",2017,3484.940724,""
"4622","ZMB","GDP","TOT","USD_CAP","A",2018,3637.368088,""
"4623","HKG","GDP","TOT","MLN_USD","A",1990,104222.692,""
"4624","HKG","GDP","TOT","MLN_USD","A",1991,113890.945,""
"4625","HKG","GDP","TOT","MLN_USD","A",1992,123749.232,""
"4626","HKG","GDP","TOT","MLN_USD","A",1993,134536.764,""
"4627","HKG","GDP","TOT","MLN_USD","A",1994,145703.797,""
"4628","HKG","GDP","TOT","MLN_USD","A",1995,152290.183,""
"4629","HKG","GDP","TOT","MLN_USD","A",1996,161682.748,""
"4630","HKG","GDP","TOT","MLN_USD","A",1997,172858.26,""
"4631","HKG","GDP","TOT","MLN_USD","A",1998,164520.548,""
"4632","HKG","GDP","TOT","MLN_USD","A",1999,171079.348,""
"4633","HKG","GDP","TOT","MLN_USD","A",2000,188307.603,""
"4634","HKG","GDP","TOT","MLN_USD","A",2001,193517.104,""
"4635","HKG","GDP","TOT","MLN_USD","A",2002,199834.686,""
"4636","HKG","GDP","TOT","MLN_USD","A",2003,209766.849,""
"4637","HKG","GDP","TOT","MLN_USD","A",2004,234155.559,""
"4638","HKG","GDP","TOT","MLN_USD","A",2005,259288.236,""
"4639","HKG","GDP","TOT","MLN_USD","A",2006,285921.258,""
"4640","HKG","GDP","TOT","MLN_USD","A",2007,312582.464,""
"4641","HKG","GDP","TOT","MLN_USD","A",2008,325443.454,""
"4642","HKG","GDP","TOT","MLN_USD","A",2009,319860.564,""
"4643","HKG","GDP","TOT","MLN_USD","A",2010,345486.833,""
"4644","HKG","GDP","TOT","MLN_USD","A",2011,369685.332,""
"4645","HKG","GDP","TOT","MLN_USD","A",2012,373485.399,""
"4646","HKG","GDP","TOT","MLN_USD","A",2013,385454.66,""
"4647","HKG","GDP","TOT","MLN_USD","A",2014,395992.927,""
"4648","HKG","GDP","TOT","MLN_USD","A",2015,411282.706,""
"4649","HKG","GDP","TOT","MLN_USD","A",2016,419837.588,""
"4650","HKG","GDP","TOT","MLN_USD","A",2017,442387.688,""
"4651","HKG","GDP","TOT","MLN_USD","A",2018,466106.548,""
"4652","HKG","GDP","TOT","USD_CAP","A",1990,18271.860474,"E"
"4653","HKG","GDP","TOT","USD_CAP","A",1991,19800.233872,"E"
"4654","HKG","GDP","TOT","USD_CAP","A",1992,21332.396451,"E"
"4655","HKG","GDP","TOT","USD_CAP","A",1993,22798.977044,"E"
"4656","HKG","GDP","TOT","USD_CAP","A",1994,24143.131212,"E"
"4657","HKG","GDP","TOT","USD_CAP","A",1995,24738.496206,"E"
"4658","HKG","GDP","TOT","USD_CAP","A",1996,25121.620286,"E"
"4659","HKG","GDP","TOT","USD_CAP","A",1997,26638.659237,"E"
"4660","HKG","GDP","TOT","USD_CAP","A",1998,25140.670531,"E"
"4661","HKG","GDP","TOT","USD_CAP","A",1999,25897.570159,"E"
"4662","HKG","GDP","TOT","USD_CAP","A",2000,28253.203696,"E"
"4663","HKG","GDP","TOT","USD_CAP","A",2001,28822.922896,"E"
"4664","HKG","GDP","TOT","USD_CAP","A",2002,29631.47775,"E"
"4665","HKG","GDP","TOT","USD_CAP","A",2003,31164.291862,"E"
"4666","HKG","GDP","TOT","USD_CAP","A",2004,34515.854862,"E"
"4667","HKG","GDP","TOT","USD_CAP","A",2005,38057.86525,"E"
"4668","HKG","GDP","TOT","USD_CAP","A",2006,41697.718813,"E"
"4669","HKG","GDP","TOT","USD_CAP","A",2007,45197.00174,"E"
"4670","HKG","GDP","TOT","USD_CAP","A",2008,46772.557397,"E"
"4671","HKG","GDP","TOT","USD_CAP","A",2009,45871.298403,"E"
"4672","HKG","GDP","TOT","USD_CAP","A",2010,49186.621974,"E"
"4673","HKG","GDP","TOT","USD_CAP","A",2011,52274.50957,"E"
"4674","HKG","GDP","TOT","USD_CAP","A",2012,52235.720172,"E"
"4675","HKG","GDP","TOT","USD_CAP","A",2013,53691.971048,"E"
"4676","HKG","GDP","TOT","USD_CAP","A",2014,54778.382506,"E"
"4677","HKG","GDP","TOT","USD_CAP","A",2015,56409.642787,"E"
"4678","HKG","GDP","TOT","USD_CAP","A",2016,57221.969152,"E"
"4679","HKG","GDP","TOT","USD_CAP","A",2017,59846.819225,"E"
"4680","HKG","GDP","TOT","USD_CAP","A",2018,62556.2405,"E"
"4681","MDG","GDP","TOT","MLN_USD","A",2007,30541.742,"E"
"4682","MDG","GDP","TOT","MLN_USD","A",2008,33333.025,"E"
"4683","MDG","GDP","TOT","MLN_USD","A",2009,32227.722,"E"
"4684","MDG","GDP","TOT","MLN_USD","A",2010,32809.07,"E"
"4685","MDG","GDP","TOT","MLN_USD","A",2011,34048.44,"E"
"4686","MDG","GDP","TOT","MLN_USD","A",2012,34699.876,"E"
"4687","MDG","GDP","TOT","MLN_USD","A",2013,35730.697,"E"
"4688","MDG","GDP","TOT","MLN_USD","A",2014,37125.674,"E"
"4689","MDG","GDP","TOT","MLN_USD","A",2015,37860.909,"E"
"4690","MDG","GDP","TOT","MLN_USD","A",2016,40437.411,"E"
"4691","MDG","GDP","TOT","MLN_USD","A",2017,40952.508,"E"
"4692","MDG","GDP","TOT","MLN_USD","A",2018,43476.259,"E"
"4693","MDG","GDP","TOT","USD_CAP","A",2007,1571.562292,"E"
"4694","MDG","GDP","TOT","USD_CAP","A",2008,1666.984633,"E"
"4695","MDG","GDP","TOT","USD_CAP","A",2009,1566.810322,"E"
"4696","MDG","GDP","TOT","USD_CAP","A",2010,1551.109609,"E"
"4697","MDG","GDP","TOT","USD_CAP","A",2011,1565.877486,"E"
"4698","MDG","GDP","TOT","USD_CAP","A",2012,1552.77558,"E"
"4699","MDG","GDP","TOT","USD_CAP","A",2013,1556.147235,"E"
"4700","MDG","GDP","TOT","USD_CAP","A",2014,1573.788648,"E"
"4701","MDG","GDP","TOT","USD_CAP","A",2015,1562.305391,"E"
"4702","MDG","GDP","TOT","USD_CAP","A",2016,1624.383829,"E"
"4703","MDG","GDP","TOT","USD_CAP","A",2017,1601.521574,"E"
"4704","MDG","GDP","TOT","USD_CAP","A",2018,1655.481656,"E"
"4705","MAR","GDP","TOT","MLN_USD","A",2007,174476.004,""
"4706","MAR","GDP","TOT","MLN_USD","A",2008,188405.513,""
"4707","MAR","GDP","TOT","MLN_USD","A",2009,197898.249,""
"4708","MAR","GDP","TOT","MLN_USD","A",2010,207843.489,""
"4709","MAR","GDP","TOT","MLN_USD","A",2011,223315.73,""
"4710","MAR","GDP","TOT","MLN_USD","A",2012,225677.095,""
"4711","MAR","GDP","TOT","MLN_USD","A",2013,235384.98,""
"4712","MAR","GDP","TOT","MLN_USD","A",2014,233044.129,""
"4713","MAR","GDP","TOT","MLN_USD","A",2015,247397.868,""
"4714","MAR","GDP","TOT","MLN_USD","A",2016,252196.888,""
"4715","MAR","GDP","TOT","MLN_USD","A",2017,264212.938,""
"4716","MAR","GDP","TOT","MLN_USD","A",2018,279235.646,""
"4717","MAR","GDP","TOT","USD_CAP","A",2007,5657.274524,"E"
"4718","MAR","GDP","TOT","USD_CAP","A",2008,6042.899269,"E"
"4719","MAR","GDP","TOT","USD_CAP","A",2009,6279.693123,"E"
"4720","MAR","GDP","TOT","USD_CAP","A",2010,6525.49337,"E"
"4721","MAR","GDP","TOT","USD_CAP","A",2011,6938.287763,"E"
"4722","MAR","GDP","TOT","USD_CAP","A",2012,6923.247392,"E"
"4723","MAR","GDP","TOT","USD_CAP","A",2013,7143.701966,"E"
"4724","MAR","GDP","TOT","USD_CAP","A",2014,6900.513126,"E"
"4725","MAR","GDP","TOT","USD_CAP","A",2015,7249.966832,"E"
"4726","MAR","GDP","TOT","USD_CAP","A",2016,7312.810289,"E"
"4727","MAR","GDP","TOT","USD_CAP","A",2017,7581.215412,"E"
"4728","MAR","GDP","TOT","USD_CAP","A",2018,7928.326114,"E"
"4729","SGP","GDP","TOT","MLN_USD","A",1990,72681.214,""
"4730","SGP","GDP","TOT","MLN_USD","A",1991,80164.774,""
"4731","SGP","GDP","TOT","MLN_USD","A",1992,87435.625,""
"4732","SGP","GDP","TOT","MLN_USD","A",1993,99767.321,""
"4733","SGP","GDP","TOT","MLN_USD","A",1994,113205.942,""
"4734","SGP","GDP","TOT","MLN_USD","A",1995,123902.549,""
"4735","SGP","GDP","TOT","MLN_USD","A",1996,135597.888,""
"4736","SGP","GDP","TOT","MLN_USD","A",1997,149412.165,""
"4737","SGP","GDP","TOT","MLN_USD","A",1998,147776.825,""
"4738","SGP","GDP","TOT","MLN_USD","A",1999,158491.309,""
"4739","SGP","GDP","TOT","MLN_USD","A",2000,176680.943,""
"4740","SGP","GDP","TOT","MLN_USD","A",2001,178625.969,""
"4741","SGP","GDP","TOT","MLN_USD","A",2002,188554.642,""
"4742","SGP","GDP","TOT","MLN_USD","A",2003,200767.583,""
"4743","SGP","GDP","TOT","MLN_USD","A",2004,226417.853,""
"4744","SGP","GDP","TOT","MLN_USD","A",2005,250651.828,""
"4745","SGP","GDP","TOT","MLN_USD","A",2006,281491.798,""
"4746","SGP","GDP","TOT","MLN_USD","A",2007,315132.192,""
"4747","SGP","GDP","TOT","MLN_USD","A",2008,327263.784,""
"4748","SGP","GDP","TOT","MLN_USD","A",2009,330157.7,""
"4749","SGP","GDP","TOT","MLN_USD","A",2010,382521.231,""
"4750","SGP","GDP","TOT","MLN_USD","A",2011,414966.621,""
"4751","SGP","GDP","TOT","MLN_USD","A",2012,435967.947,""
"4752","SGP","GDP","TOT","MLN_USD","A",2013,448147.719,""
"4753","SGP","GDP","TOT","MLN_USD","A",2014,461712.944,""
"4754","SGP","GDP","TOT","MLN_USD","A",2015,481393.137,""
"4755","SGP","GDP","TOT","MLN_USD","A",2016,501247.434,""
"4756","SGP","GDP","TOT","MLN_USD","A",2017,532832.748,""
"4757","SGP","GDP","TOT","MLN_USD","A",2018,571120.252,""
"4758","SGP","GDP","TOT","USD_CAP","A",1990,23853.368594,""
"4759","SGP","GDP","TOT","USD_CAP","A",1991,25570.900782,""
"4760","SGP","GDP","TOT","USD_CAP","A",1992,27061.47486,""
"4761","SGP","GDP","TOT","USD_CAP","A",1993,30113.891059,""
"4762","SGP","GDP","TOT","USD_CAP","A",1994,33110.834035,""
"4763","SGP","GDP","TOT","USD_CAP","A",1995,35159.633523,""
"4764","SGP","GDP","TOT","USD_CAP","A",1996,36937.588649,""
"4765","SGP","GDP","TOT","USD_CAP","A",1997,39360.422933,""
"4766","SGP","GDP","TOT","USD_CAP","A",1998,37630.971504,""
"4767","SGP","GDP","TOT","USD_CAP","A",1999,40033.167266,""
"4768","SGP","GDP","TOT","USD_CAP","A",2000,43863.193428,""
"4769","SGP","GDP","TOT","USD_CAP","A",2001,43167.223162,""
"4770","SGP","GDP","TOT","USD_CAP","A",2002,45151.97367,""
"4771","SGP","GDP","TOT","USD_CAP","A",2003,48789.206118,""
"4772","SGP","GDP","TOT","USD_CAP","A",2004,54335.937914,""
"4773","SGP","GDP","TOT","USD_CAP","A",2005,58755.70266,""
"4774","SGP","GDP","TOT","USD_CAP","A",2006,63960.872088,""
"4775","SGP","GDP","TOT","USD_CAP","A",2007,68671.212114,""
"4776","SGP","GDP","TOT","USD_CAP","A",2008,67630.457453,""
"4777","SGP","GDP","TOT","USD_CAP","A",2009,66190.396875,""
"4778","SGP","GDP","TOT","USD_CAP","A",2010,75343.949298,""
"4779","SGP","GDP","TOT","USD_CAP","A",2011,80047.57357,""
"4780","SGP","GDP","TOT","USD_CAP","A",2012,82072.279162,""
"4781","SGP","GDP","TOT","USD_CAP","A",2013,83005.689686,""
"4782","SGP","GDP","TOT","USD_CAP","A",2014,84408.216516,""
"4783","SGP","GDP","TOT","USD_CAP","A",2015,86972.563073,""
"4784","SGP","GDP","TOT","USD_CAP","A",2016,89396.724443,""
"4785","SGP","GDP","TOT","USD_CAP","A",2017,94945.250892,""
"4786","SGP","GDP","TOT","USD_CAP","A",2018,101280.413499,""
"4787","EU27_2020","GDP","TOT","MLN_USD","A",1995,8816873.579,""
"4788","EU27_2020","GDP","TOT","MLN_USD","A",1996,9232614.062,""
"4789","EU27_2020","GDP","TOT","MLN_USD","A",1997,9485935.16,""
"4790","EU27_2020","GDP","TOT","MLN_USD","A",1998,9891476.143,""
"4791","EU27_2020","GDP","TOT","MLN_USD","A",1999,10336998.736,""
"4792","EU27_2020","GDP","TOT","MLN_USD","A",2000,10946519.598,""
"4793","EU27_2020","GDP","TOT","MLN_USD","A",2001,11464477.743,""
"4794","EU27_2020","GDP","TOT","MLN_USD","A",2002,11877686.634,""
"4795","EU27_2020","GDP","TOT","MLN_USD","A",2003,12195769.81,""
"4796","EU27_2020","GDP","TOT","MLN_USD","A",2004,12752106.336,""
"4797","EU27_2020","GDP","TOT","MLN_USD","A",2005,13298565.866,""
"4798","EU27_2020","GDP","TOT","MLN_USD","A",2006,14065855.974,""
"4799","EU27_2020","GDP","TOT","MLN_USD","A",2007,14937070.787,""
"4800","EU27_2020","GDP","TOT","MLN_USD","A",2008,15417487.919,""
"4801","EU27_2020","GDP","TOT","MLN_USD","A",2009,14724698.541,""
"4802","EU27_2020","GDP","TOT","MLN_USD","A",2010,15270201.888,""
"4803","EU27_2020","GDP","TOT","MLN_USD","A",2011,15749444.338,""
"4804","EU27_2020","GDP","TOT","MLN_USD","A",2012,15842238.505,""
"4805","EU27_2020","GDP","TOT","MLN_USD","A",2013,16021130.922,""
"4806","EU27_2020","GDP","TOT","MLN_USD","A",2014,16389098.803,""
"4807","EU27_2020","GDP","TOT","MLN_USD","A",2015,16987124.342,""
"4808","EU27_2020","GDP","TOT","MLN_USD","A",2016,17459335.476,""
"4809","EU27_2020","GDP","TOT","MLN_USD","A",2017,18180918.911,""
"4810","EU27_2020","GDP","TOT","MLN_USD","A",2018,18805294.952,""
"4811","EU27_2020","GDP","TOT","MLN_USD","A",2019,19426683.524,""
"4812","EU27_2020","GDP","TOT","MLN_USD","A",2020,18497415.189,""
"4813","EU27_2020","GDP","TOT","USD_CAP","A",1995,20731.240872,""
"4814","EU27_2020","GDP","TOT","USD_CAP","A",1996,21679.347174,""
"4815","EU27_2020","GDP","TOT","USD_CAP","A",1997,22246.188525,""
"4816","EU27_2020","GDP","TOT","USD_CAP","A",1998,23171.325363,""
"4817","EU27_2020","GDP","TOT","USD_CAP","A",1999,24182.702259,""
"4818","EU27_2020","GDP","TOT","USD_CAP","A",2000,25566.821833,""
"4819","EU27_2020","GDP","TOT","USD_CAP","A",2001,26729.026099,""
"4820","EU27_2020","GDP","TOT","USD_CAP","A",2002,27640.492282,""
"4821","EU27_2020","GDP","TOT","USD_CAP","A",2003,28276.106592,""
"4822","EU27_2020","GDP","TOT","USD_CAP","A",2004,29459.604463,""
"4823","EU27_2020","GDP","TOT","USD_CAP","A",2005,30606.783857,""
"4824","EU27_2020","GDP","TOT","USD_CAP","A",2006,32270.599392,""
"4825","EU27_2020","GDP","TOT","USD_CAP","A",2007,34149.27149,""
"4826","EU27_2020","GDP","TOT","USD_CAP","A",2008,35130.03453,""
"4827","EU27_2020","GDP","TOT","USD_CAP","A",2009,33447.142318,""
"4828","EU27_2020","GDP","TOT","USD_CAP","A",2010,34628.527973,""
"4829","EU27_2020","GDP","TOT","USD_CAP","A",2011,35664.752982,""
"4830","EU27_2020","GDP","TOT","USD_CAP","A",2012,35811.67136,""
"4831","EU27_2020","GDP","TOT","USD_CAP","A",2013,36163.242927,""
"4832","EU27_2020","GDP","TOT","USD_CAP","A",2014,36935.272144,""
"4833","EU27_2020","GDP","TOT","USD_CAP","A",2015,38200.647923,""
"4834","EU27_2020","GDP","TOT","USD_CAP","A",2016,39172.901704,""
"4835","EU27_2020","GDP","TOT","USD_CAP","A",2017,40728.649363,""
"4836","EU27_2020","GDP","TOT","USD_CAP","A",2018,42055.470257,""
"4837","EU27_2020","GDP","TOT","USD_CAP","A",2019,43354.982276,""
"4838","EU27_2020","GDP","TOT","USD_CAP","A",2020,41235.245877,""
"4839","PRT","LTINT","TOT","PC_PA","A",2006,3.914667,NA
"4840","PRT","LTINT","TOT","PC_PA","A",2007,4.424141,NA
"4841","PRT","LTINT","TOT","PC_PA","A",2008,4.519855,NA
"4842","PRT","LTINT","TOT","PC_PA","A",2009,4.210149,NA
"4843","PRT","LTINT","TOT","PC_PA","A",2010,5.396408,NA
"4844","PRT","LTINT","TOT","PC_PA","A",2011,10.23912,NA
"4845","PRT","LTINT","TOT","PC_PA","A",2012,10.54652,NA
"4846","PRT","LTINT","TOT","PC_PA","A",2013,6.293129,NA
"4847","PRT","LTINT","TOT","PC_PA","A",2014,3.75395,NA
"4848","PRT","LTINT","TOT","PC_PA","A",2015,2.423333,NA
"4849","PRT","LTINT","TOT","PC_PA","A",2016,3.171667,NA
"4850","PRT","LTINT","TOT","PC_PA","A",2017,3.0525,NA
"4851","PRT","LTINT","TOT","PC_PA","A",2018,1.839167,NA
"4852","PRT","LTINT","TOT","PC_PA","A",2019,0.7575,NA
"4853","PRT","LTINT","TOT","PC_PA","A",2020,0.4166667,NA
"4854","NOR","LTINT","TOT","PC_PA","A",2006,4.076667,NA
"4855","NOR","LTINT","TOT","PC_PA","A",2007,4.774167,NA
"4856","NOR","LTINT","TOT","PC_PA","A",2008,4.458333,NA
"4857","NOR","LTINT","TOT","PC_PA","A",2009,3.998333,NA
"4858","NOR","LTINT","TOT","PC_PA","A",2010,3.528333,NA
"4859","NOR","LTINT","TOT","PC_PA","A",2011,3.135,NA
"4860","NOR","LTINT","TOT","PC_PA","A",2012,2.101667,NA
"4861","NOR","LTINT","TOT","PC_PA","A",2013,2.5775,NA
"4862","NOR","LTINT","TOT","PC_PA","A",2014,2.515,NA
"4863","NOR","LTINT","TOT","PC_PA","A",2015,1.565,NA
"4864","NOR","LTINT","TOT","PC_PA","A",2016,1.331667,NA
"4865","NOR","LTINT","TOT","PC_PA","A",2017,1.6375,NA
"4866","NOR","LTINT","TOT","PC_PA","A",2018,1.879167,NA
"4867","NOR","LTINT","TOT","PC_PA","A",2019,1.494167,NA
"4868","NOR","LTINT","TOT","PC_PA","A",2020,0.8175,NA
"4869","AUS","LTINT","TOT","PC_PA","A",2006,5.587872,NA
"4870","AUS","LTINT","TOT","PC_PA","A",2007,5.994521,NA
"4871","AUS","LTINT","TOT","PC_PA","A",2008,5.817944,NA
"4872","AUS","LTINT","TOT","PC_PA","A",2009,5.039512,NA
"4873","AUS","LTINT","TOT","PC_PA","A",2010,5.366042,NA
"4874","AUS","LTINT","TOT","PC_PA","A",2011,4.879583,NA
"4875","AUS","LTINT","TOT","PC_PA","A",2012,3.379167,NA
"4876","AUS","LTINT","TOT","PC_PA","A",2013,3.697292,NA
"4877","AUS","LTINT","TOT","PC_PA","A",2014,3.656667,NA
"4878","AUS","LTINT","TOT","PC_PA","A",2015,2.710833,NA
"4879","AUS","LTINT","TOT","PC_PA","A",2016,2.336667,NA
"4880","AUS","LTINT","TOT","PC_PA","A",2017,2.639167,NA
"4881","AUS","LTINT","TOT","PC_PA","A",2018,2.684167,NA
"4882","AUS","LTINT","TOT","PC_PA","A",2019,1.493333,NA
"4883","AUS","LTINT","TOT","PC_PA","A",2020,0.9208333,NA
"4884","ITA","LTINT","TOT","PC_PA","A",2006,4.046142,NA
"4885","ITA","LTINT","TOT","PC_PA","A",2007,4.487258,NA
"4886","ITA","LTINT","TOT","PC_PA","A",2008,4.681067,NA
"4887","ITA","LTINT","TOT","PC_PA","A",2009,4.311183,NA
"4888","ITA","LTINT","TOT","PC_PA","A",2010,4.035708,NA
"4889","ITA","LTINT","TOT","PC_PA","A",2011,5.422758,NA
"4890","ITA","LTINT","TOT","PC_PA","A",2012,5.492675,NA
"4891","ITA","LTINT","TOT","PC_PA","A",2013,4.316425,NA
"4892","ITA","LTINT","TOT","PC_PA","A",2014,2.8932,NA
"4893","ITA","LTINT","TOT","PC_PA","A",2015,1.71395,NA
"4894","ITA","LTINT","TOT","PC_PA","A",2016,1.486433,NA
"4895","ITA","LTINT","TOT","PC_PA","A",2017,2.112925,NA
"4896","ITA","LTINT","TOT","PC_PA","A",2018,2.6104,NA
"4897","ITA","LTINT","TOT","PC_PA","A",2019,1.913225,NA
"4898","ITA","LTINT","TOT","PC_PA","A",2020,1.1681,NA
"4899","SVK","LTINT","TOT","PC_PA","A",2006,4.411667,NA
"4900","SVK","LTINT","TOT","PC_PA","A",2007,4.490833,NA
"4901","SVK","LTINT","TOT","PC_PA","A",2008,4.723333,NA
"4902","SVK","LTINT","TOT","PC_PA","A",2009,4.706666,NA
"4903","SVK","LTINT","TOT","PC_PA","A",2010,3.871667,NA
"4904","SVK","LTINT","TOT","PC_PA","A",2011,4.415,NA
"4905","SVK","LTINT","TOT","PC_PA","A",2012,4.5525,NA
"4906","SVK","LTINT","TOT","PC_PA","A",2013,3.1875,NA
"4907","SVK","LTINT","TOT","PC_PA","A",2014,2.070833,NA
"4908","SVK","LTINT","TOT","PC_PA","A",2015,0.885,NA
"4909","SVK","LTINT","TOT","PC_PA","A",2016,0.5433334,NA
"4910","SVK","LTINT","TOT","PC_PA","A",2017,0.9166667,NA
"4911","SVK","LTINT","TOT","PC_PA","A",2018,0.8858333,NA
"4912","SVK","LTINT","TOT","PC_PA","A",2019,0.2475,NA
"4913","SVK","LTINT","TOT","PC_PA","A",2020,-0.0375,NA
"4914","GRC","LTINT","TOT","PC_PA","A",2006,4.07,NA
"4915","GRC","LTINT","TOT","PC_PA","A",2007,4.5,NA
"4916","GRC","LTINT","TOT","PC_PA","A",2008,4.8025,NA
"4917","GRC","LTINT","TOT","PC_PA","A",2009,5.174167,NA
"4918","GRC","LTINT","TOT","PC_PA","A",2010,9.091666,NA
"4919","GRC","LTINT","TOT","PC_PA","A",2011,15.74917,NA
"4920","GRC","LTINT","TOT","PC_PA","A",2012,22.4975,NA
"4921","GRC","LTINT","TOT","PC_PA","A",2013,10.05417,NA
"4922","GRC","LTINT","TOT","PC_PA","A",2014,6.929167,NA
"4923","GRC","LTINT","TOT","PC_PA","A",2015,9.666364,NA
"4924","GRC","LTINT","TOT","PC_PA","A",2016,8.36,NA
"4925","GRC","LTINT","TOT","PC_PA","A",2017,5.978333,NA
"4926","GRC","LTINT","TOT","PC_PA","A",2018,4.185,NA
"4927","GRC","LTINT","TOT","PC_PA","A",2019,2.585833,NA
"4928","GRC","LTINT","TOT","PC_PA","A",2020,1.271667,NA
"4929","MEX","LTINT","TOT","PC_PA","A",2006,8.388333,NA
"4930","MEX","LTINT","TOT","PC_PA","A",2007,7.793334,NA
"4931","MEX","LTINT","TOT","PC_PA","A",2008,8.3125,NA
"4932","MEX","LTINT","TOT","PC_PA","A",2009,7.96375,NA
"4933","MEX","LTINT","TOT","PC_PA","A",2010,6.9,NA
"4934","MEX","LTINT","TOT","PC_PA","A",2011,6.667778,NA
"4935","MEX","LTINT","TOT","PC_PA","A",2012,5.598333,NA
"4936","MEX","LTINT","TOT","PC_PA","A",2013,5.6775,NA
"4937","MEX","LTINT","TOT","PC_PA","A",2014,6.014167,NA
"4938","MEX","LTINT","TOT","PC_PA","A",2015,5.928333,NA
"4939","MEX","LTINT","TOT","PC_PA","A",2016,6.19375,NA
"4940","MEX","LTINT","TOT","PC_PA","A",2017,7.248333,NA
"4941","MEX","LTINT","TOT","PC_PA","A",2018,7.93,NA
"4942","MEX","LTINT","TOT","PC_PA","A",2019,7.668334,NA
"4943","MEX","LTINT","TOT","PC_PA","A",2020,6.249583,NA
"4944","CHL","LTINT","TOT","PC_PA","A",2006,6.16,NA
"4945","CHL","LTINT","TOT","PC_PA","A",2007,6.0875,NA
"4946","CHL","LTINT","TOT","PC_PA","A",2008,7.10119,NA
"4947","CHL","LTINT","TOT","PC_PA","A",2009,5.665295,NA
"4948","CHL","LTINT","TOT","PC_PA","A",2010,6.252874,NA
"4949","CHL","LTINT","TOT","PC_PA","A",2011,5.969645,NA
"4950","CHL","LTINT","TOT","PC_PA","A",2012,5.42557,NA
"4951","CHL","LTINT","TOT","PC_PA","A",2013,5.308737,NA
"4952","CHL","LTINT","TOT","PC_PA","A",2014,4.736615,NA
"4953","CHL","LTINT","TOT","PC_PA","A",2015,4.480221,NA
"4954","CHL","LTINT","TOT","PC_PA","A",2016,4.405277,NA
"4955","CHL","LTINT","TOT","PC_PA","A",2017,4.244958,NA
"4956","CHL","LTINT","TOT","PC_PA","A",2018,4.497857,NA
"4957","CHL","LTINT","TOT","PC_PA","A",2019,3.577887,NA
"4958","CHL","LTINT","TOT","PC_PA","A",2020,2.798563,NA
"4959","SVN","LTINT","TOT","PC_PA","A",2006,3.853333,NA
"4960","SVN","LTINT","TOT","PC_PA","A",2007,4.529167,NA
"4961","SVN","LTINT","TOT","PC_PA","A",2008,4.606667,NA
"4962","SVN","LTINT","TOT","PC_PA","A",2009,4.375,NA
"4963","SVN","LTINT","TOT","PC_PA","A",2010,3.8325,NA
"4964","SVN","LTINT","TOT","PC_PA","A",2011,4.970833,NA
"4965","SVN","LTINT","TOT","PC_PA","A",2012,5.808333,NA
"4966","SVN","LTINT","TOT","PC_PA","A",2013,5.811666,NA
"4967","SVN","LTINT","TOT","PC_PA","A",2014,3.27,NA
"4968","SVN","LTINT","TOT","PC_PA","A",2015,1.706667,NA
"4969","SVN","LTINT","TOT","PC_PA","A",2016,1.149167,NA
"4970","SVN","LTINT","TOT","PC_PA","A",2017,0.96,NA
"4971","SVN","LTINT","TOT","PC_PA","A",2018,0.9308333,NA
"4972","SVN","LTINT","TOT","PC_PA","A",2019,0.275,NA
"4973","SVN","LTINT","TOT","PC_PA","A",2020,0.07916667,NA
